source,target
Thông tư 226/2010/TT-BTC Quy định chỉ tiêu an toàn tài chính và biện pháp xử lý đối với các tổ chức kinh doanh chứng khoán không đáp ứng chỉ tiêu an toàn tài chính,"Thông tư 165/2012/TT-BTC Sửa đổi, bổ sung một số điều của Thông tư số 226/2010/TT-BTC ngày 31 tháng 12 năm 2010 của Bộ Tài chính quy định chỉ tiêu an toàn tài chính và biện pháp xử lý đối với các tổ chức kinh doanh chứng khoán không đáp ứng chỉ tiêu an toàn tài chính"
"Thông tư 205/2010/TT-BTC Hướng dẫn Nghị định số 40/2007/NĐ-CP ngày 16 tháng 3 năm 2007 của Chính phủ quy định về việc xác định trị giá hải quan đối với hàng hoá xuất khẩu, nhập khẩu.","Thông tư 29/2014/TT-BTC Sửa đổi, bổ sung một số điều của Thông tư số 205/2010/TT-BTC ngày 15 tháng 12 năm 2010 của Bộ Tài chính hướng dẫn Nghị định số 40/2007/NĐ-CP ngày 16 tháng 3 năm 2007 của Chính phủ quy định về việc xác định trị giá hải quan đối với hàng hóa xuất khẩu, nhập khẩu."
"Thông tư 205/2010/TT-BTC Hướng dẫn Nghị định số 40/2007/NĐ-CP ngày 16 tháng 3 năm 2007 của Chính phủ quy định về việc xác định trị giá hải quan đối với hàng hoá xuất khẩu, nhập khẩu.","Thông tư 128/2013/TT-BTC Quy định về thủ tục hải quan; kiểm tra, giám sát hải quan; thuế xuất, nhập khẩu và quản lý thuế đối với hàng hoá xuất, nhập khẩu do Bộ trưởng Bộ Tài chính ban hành"
"Thông tư 187/2010/TT-BTC Quy định về cơ chế, chính sách hỗ trợ giống cây trồng, vật nuôi, thuỷ sản để khôi phục sản xuất vùng bị thiệt hại do thiên tai, dịch bệnh","Thông tư 33/2013/TT-BTC Quy định về cơ chế, chính sách hỗ trợ giống cây trồng, vật nuôi, thuỷ sản để khôi phục sản xuất vùng bị thiệt hại do thiên tai, dịch bệnh"
"Thông tư 184/2010/TT-BTC Quy định mức thuế suất của Biểu thuế xuất khẩu, Biểu thuế nhập khẩu ưu đãi theo danh mục mặt hàng chịu thuế",Thông tư 111/2011/TT-BTC Sửa đổi quy định về thuế xuất khẩu một số mặt hàng vàng tại Biểu thuế xuất khẩu
"Thông tư 184/2010/TT-BTC Quy định mức thuế suất của Biểu thuế xuất khẩu, Biểu thuế nhập khẩu ưu đãi theo danh mục mặt hàng chịu thuế","Thông tư 119/2011/TT-BTC Sửa đổi mức thuế suất thuế nhập khẩu ưu đãi đối với bộ phận dùng cho màn hình dẹt (mỏng) thuộc các mã số 8529.90.94.10, 8529.90.94.90 trong Biểu thuế nhập khẩu ưu đãi"
"Thông tư 184/2010/TT-BTC Quy định mức thuế suất của Biểu thuế xuất khẩu, Biểu thuế nhập khẩu ưu đãi theo danh mục mặt hàng chịu thuế","Thông tư 103/2011/TT-BTC Sửa đổi, bổ sung khoản 75 mục II phụ lục III ban hành kèm theo Thông tư số 184/2010/TT-BTC ngày 15/11/2010 của Bộ Tài chính"
"Thông tư 184/2010/TT-BTC Quy định mức thuế suất của Biểu thuế xuất khẩu, Biểu thuế nhập khẩu ưu đãi theo danh mục mặt hàng chịu thuế",Thông tư 77/2011/TT-BTC Sửa đổi mức thuế suất thuế nhập khẩu ưu đãi mặt hàng amoniac thuộc mã số 2814.10.00.00 tại biểu thuế nhập khẩu ưu đãi
Thông tư 84/2008/TT-BTC Hướng dẫn thi hành một số điều của Luật Thuế thu nhập cá nhân và hướng dẫn thi hành Nghị định số 100/2008/NĐ-CP ngày 08/9/2008 của Chính phủ quy định chi tiết một số điều của Luật Thuế thu nhập cá nhân,"Thông tư 175/2010/TT-BTC Sửa đổi, bổ sung Thông tư số 84/2008/TT-BTC ngày 30/9/2008 của Bộ Tài chính hướng dẫn thi hành một số điều của Luật Thuế TNCN và hướng dẫn thi hành Nghị định số 100/2008/NĐ-CP ngày 08/9/2008 của Chính phủ quy định chi tiết một số điều của Luật Thuế TNCN"
Thông tư 95/2008/TT-BTC Hướng dẫn kế toán áp dụng đối với công ty chứng khoán,"Thông tư 162/2010/TT-BTC Hướng dẫn sửa đổi, bổ sung Thông tư 95/2008/TT-BTC ngày 24/10/2008 về hướng dẫn kế toán áp dụng đối với Công ty chứng khoán"
"Thông tư liên tịch 02/2002/TTLT/BTC-MTTW Hướng dẫn công tác quản lý tài chính thực hiện ""Cuộc vận động Toàn dân đoàn kết xây dựng đời sống văn hóa ở khu dân cư"" và các cuộc vận động quyên góp do ủy ban Trung ương Mặt trận Tổ quốc Việt Nam phát động.","Thông tư 160/2010/TT-BTC Hướng dẫn sửa đổi, bổ sung Thông tư liên tịch số 02/2002/TTLT/BTC-MTTW của Bộ Tài chính và Ban Thường trực UBTWMTTQVN về công tác quản lý tài chính thực hiện ""Cuộc vận động Toàn dân đoàn kết xây dựng đời sống văn hóa ở khu dân cư"" và các cuộc vận động quyên góp do Uỷ ban Trung ương Mặt trận Tổ quốc Việt Nam phát động"
Thông tư 158/2010/TT-BTC Hướng dẫn chế độ tài chính đối với Cục Sở hữu trí tuệ,"Thông tư 152/2013/TT-BTC Sửa đổi, bổ sung một số điều của Thông tư số 158/2010/TT-BTC ngày 12 tháng 10 năm 2010 hướng dẫn chế độ tài chính đối với Cục Sở hữu trí tuệ"
"Thông tư 244/2009/TT-BTC Hướng dẫn sửa đổi, bổ sung Chế độ kế toán Doanh nghiệp",Thông tư 152/2010/TT-BTC Hướng dẫn kế toán áp dụng đối với Trung tâm Lưu ký chứng khoán Việt Nam
"Thông tư 216/2009/TT-BTC Quy định mức thuế suất của biểu thuế xuất khẩu, Biểu thuế nhập khẩu ưu đãi theo Danh mục mặt hàng chịu thuế",Thông tư 133/2010/TT-BTC Sửa đổỉ mức thuế suất thuế nhập khẩu ưu đãi một số mặt hàng tại Biểu thuế nhập khẩu ưu đãi.
"Thông tư 216/2009/TT-BTC Quy định mức thuế suất của biểu thuế xuất khẩu, Biểu thuế nhập khẩu ưu đãi theo Danh mục mặt hàng chịu thuế",Thông tư 120/2010/TT-BTC Hướng dẫn việc điều chỉnh mức thuế suất thuế nhập khẩu ưu đãi đối với một số mặt hàng phân bón tại Danh mục mức thuế suất của Biểu thuế nhập khấu ưu đãi
"Thông tư 137/2009/TT-BTC Hướng dẫn thực hiện một số điều của Quyết định số 33/2009/QĐ-TTG ngày 02/3/2009 của Thủ tướng Chính phủ ban hành cơ chế, chính sách tài chính đối với khu kinh tế cửa khẩu","Thông tư 116/2010/TT-BTC Sửa đổi, bổ sung Thông tư số 137/2009/TT-BTC ngày 03/7/2009 của Bộ Tài chính hướng dẫn thực hiện một số điều của Quyết định số 33/2009/QĐ-TTg ngày 02/3/2009 của Thủ tướng Chính phủ ban hành cơ chế, chính sách tài chính đối với khu kinh tế cửa khẩu"
"Quyết định 41/2008/QĐ-BTC Về việc ban hành Quy định mẫu thẻ thanh tra và việc quản lý, sử dụng thẻ thanh tra thuộc Bộ Tài chính","Thông tư 109/2010/TT-BTC Về việc sửa đổi, bổ sung một số quy định  về mẫu thẻ thanh tra và việc quản lý, sử dụng thẻ thanh tra thuộc Bộ Tài chính ban hành kèm theo Quyết định số 41/2008/QĐ-BTC ngày 24/6/2008 của Bộ trưởng Bộ Tài chính"
"Thông tư 141/2009/TT-BTC Quy định chế độ tài chính thực hiện Đề án “Đào tạo, bồi dưỡng cán bộ lãnh đạo, quản lý ở nước ngoài bằng ngân sách Nhà nước”","Thông tư 103/2010/TT-BTC Sửa đổi, bổ sung Thông tư số 141/2009/TT-BTC ngày 13/7/2009 của Bộ Tài chính quy định chế độ tài chính thực hiện Đề án “Đào tạo, bồi dưỡng cán bộ lãnh đạo, quản lý ở nước ngoài bằng ngân sách Nhà nước"""
"Thông tư 103/2010/TT-BTC Sửa đổi, bổ sung Thông tư số 141/2009/TT-BTC ngày 13/7/2009 của Bộ Tài chính quy định chế độ tài chính thực hiện Đề án “Đào tạo, bồi dưỡng cán bộ lãnh đạo, quản lý ở nước ngoài bằng ngân sách Nhà nước""","Thông tư 168/2012/TT-BTC Sửa đổi, bổ sung một số điều của Thông tư số 103/2010/TT-BTC ngày 19/7/2010 của Bộ Tài chính về sửa đổi, bổ sung Thông tư số 141/2009/TT-BTC ngày 13/7/2009 của Bộ Tài chính quy định chế độ tài chính thực hiện Đề án “Đào tạo, bồi dưỡng cán bộ lãnh đạo, quản lý ở nước ngoài bằng ngân sách nhà nước”"
"Thông tư 28/2007/TT-BTC Hướng dẫn việc quản lý, cấp phát, thanh toán, quyết toán vốn đầu tư từ nguồn trái phiếu Chính phủ","Thông tư 67/2010/TT-BTC Sửa đổi Thông tư số 28/2007/TT-BTC ngày 03/4/2007 và Thông tư số 133/2007/TT-BTC ngày 14/11/2007 của Bộ Tài chính hướng dẫn việc quản lý, cấp phát, thanh toán, quyết toán vốn đầu tư từ nguồn trái phiếu Chính phủ"
"Thông tư 133/2007/TT-BTC Sửa đổi, bổ sung một số điểm của Thông tư số 28/2007/TT-BTC ngày 03/4/2007 của Bộ Tài chính hướng dẫn việc quản lý, cấp phát, thanh toán, quyết toán vốn đầu tư từ nguồn trái phiếu Chính phủ","Thông tư 67/2010/TT-BTC Sửa đổi Thông tư số 28/2007/TT-BTC ngày 03/4/2007 và Thông tư số 133/2007/TT-BTC ngày 14/11/2007 của Bộ Tài chính hướng dẫn việc quản lý, cấp phát, thanh toán, quyết toán vốn đầu tư từ nguồn trái phiếu Chính phủ"
"Thông tư 53/2007/TT-BTC Hướng dẫn chế độ thu, nộp, quản lý và sử dụng phí sát hạch lái xe cơ giới đường bộ","Thông tư 60/2010/TT-BTC Sửa đổi, bổ sung Thông tư số 53/2007/TT-BTC ngày 21/5/2007 của Bộ Tài chính hướng dẫn mức thu, chế độ thu, nộp, quản lý và sử dụng phí sát hạch lái xe cơ giới đường bộ"
"Thông tư liên tịch 90/2009/TTLT-BTC-BNV Hướng dẫn chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của cơ quan chuyên môn về lĩnh vực tài chính thuộc Uỷ ban nhân dân cấp tỉnh, cấp huyện","Thông tư 54/2010/TT-BTC Sửa đổi, bổ sung Thông tư liên tịch số 90/2009/TTLT-BTC-BNV ngày 06/5/2009 của Bộ Tài chính và Bộ Nội vụ hướng dẫn chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của cơ quan chuyên môn về lĩnh vực tài chính thuộc Uỷ ban nhân dân cấp tỉnh, cấp huyện"
"Thông tư 59/2008/TT-BTC Hướng dẫn việc quản lý, sử dụng nguồn thu từ xử lý vi phạm pháp luật trong lĩnh vực chống buôn lậu, gian lận thương mại, hàng giả","Thông tư 51/2010/TT-BTC Về việc sửa đổi, bổ sung Thông tư số 59/2008/TT-BTC ngày 04/7/2008 của Bộ Tài chính hướng dẫn việc quản lý, sử dụng nguồn thu từ xử lý vi phạm pháp luật trong lĩnh vực chống buôn lậu, gian lận thương mại, hàng giả"
"Thông tư 216/2009/TT-BTC Quy định mức thuế suất của biểu thuế xuất khẩu, Biểu thuế nhập khẩu ưu đãi theo Danh mục mặt hàng chịu thuế","Thông tư 31/2010/TT-BTC Về việc sửa đổi, bổ sung thuế suất thuế nhập khẩu ưu đãi một số mặt hàng  tại Thông tư 216/2009/TT-BTC ngày 12/11/2009"
Quyết định 35/2004/QĐ-BTC Về việc ban hành các tiêu chuẩn về bảo quản hàng hoá Dự trữ Quốc gia,Thông tư 17/2010/TT-BTC Ban hành Quy chuẩn kỹ thuật quốc gia về dự trữ nhà nước đối với nhà bạt cứu sinh
"Thông tư 120/2002/TT-BTC Hướng dẫn thi hành Nghị định số: 89/2002/NĐ-CP ngày 07/11/2002 của Chính phủ về việc in, phát hành, sử dụng, quản lý hoá đơn","Thông tư 16/2010/TT-BTC Hướng dẫn sửa đổi, bổ sung Thông tư số 120/2002/TT-BTC ngày 30/12/2002 của Bộ Tài chính hướng dẫn thi hành Nghị định số 89/2002/NĐ-CP ngày 07/11/2002 của Chính phủ về việc in, phát hành, sử dụng, quản lý hoá đơn"
Thông tư 45/2008/TT-BTC  Hướng dẫn chế độ tài chính và thủ tục hải quan áp dụng đối với Khu kinh tế cửa khẩu quốc tế Cầu Treo tỉnh Hà Tĩnh,"Thông tư 07/2010/TT-BTC Hướng dẫn sửa đổi, bổ sung Thông tư số 45/2008/TT-BTC ngày 05/6/2008 của Bộ Tài chính hướng dẫn Chế độ tài chính và thủ tục hải quan áp dụng đối với khu kinh tế cửa khẩu quốc tế Cầu Treo tỉnh Hà Tĩnh"
Thông tư 162/2007/TT-BTC Hướng dẫn chế độ tài chính và thủ tục hải quan áp dụng đối với khu kinh tế cửa khẩu Tỉnh An Giang,"Thông tư 08/2010/TT-BTC Hướng dẫn thực hiện Quyết định số 93/2009/QĐ-TTg ngày 10/7/2009 của Thủ tướng Chính phủ sửa đổi, bổ sung khoản 4 Điều 21 Quyết định số 33/2009/QĐ-TTg ngày 02/3/2009 của Thủ tướng Chính phủ ban hành cơ chế, chính sách tài chính đối với khu kinh tế cửa khẩu"
"Thông tư 127/2007/TT-BTC Sửa đổi, bổ sung Thông tư số 23/2007/TT-BTC ngày 21/3/2007 và Thông tư số 57/2007/TT-BTC ngày 11/6/2007 của Bộ Tài chính","Thông tư 01/2010/TT-BTC Quy định chế độ chi tiêu đón tiếp khách nước ngoài vào làm việc tại Việt Nam, chi tiêu tổ chức các hội nghị, hội thảo quốc tế tại Việt Nam và chi tiêu tiếp khách trong nước"
Thông tư 65/2008/TT-BTC Hướng dẫn việc quản lý và sử dụng kinh phí ngân sách nhà nước bảo đảm cho công tác điều ước quốc tế và công tác thoả thuận quốc tế,"Thông tư 01/2010/TT-BTC Quy định chế độ chi tiêu đón tiếp khách nước ngoài vào làm việc tại Việt Nam, chi tiêu tổ chức các hội nghị, hội thảo quốc tế tại Việt Nam và chi tiêu tiếp khách trong nước"
"Thông tư 228/2009/TT-BTC Hướng dẫn chế độ trích lập và sử dụng các khoản dự phòng giảm giá hàng tồn kho, tổn thất các khoản đầu tư tài chính, nợ phải thu khó đòi và bảo hành sản phẩm, hàng hóa, công trình xây lắp tại doanh nghiệp","Thông tư 89/2013/TT-BTC Hướng dẫn chế độ trích lập và sử dụng các khoản dự phòng giảm giá hàng tồn kho, tổn thất các khoản đầu tư tài chính, nợ phải thu khó đòi và bảo hành sản phẩm, hàng hoá, công trình xây lắp tại doanh nghiệp"
"Thông tư 27/2007/TT-BTC Hướng dẫn về quản lý, thanh toán vốn đầu tư và vốn sự nghiệp có tính chất đầu tư thuộc nguồn vốn ngân sách nhà nước","Thông tư 209/2009/TT-BTC Sửa đổi, bổ sung Thông tư số 27/2007/TT-BTC ngày 03/4/2007 của Bộ Tài chính hướng dẫn về quản lý, thanh toán vốn đầu tư và vốn sự nghiệp có tính chất đầu tư thuộc nguồn vốn ngân sách nhà nước"
Thông tư 95/2008/TT-BTC Hướng dẫn kế toán áp dụng đối với công ty chứng khoán,Thông tư 206/2009/TT-BTC Hướng dẫn kế toán giao dịch mua bán lại trái phiếu Chính phủ
"Quyết định 106/2007/QĐ-BTC Về việc ban hành biểu thuế xuất khẩu, biểu thuế nhập khẩu ưu đãi do Bộ Tài chính ban hành",Thông tư 179/2009/TT-BTC Về việc sửa đổi mức thuế suất thuế nhập khẩu ưu đãi đối với một số mặt hàng trong Biểu thuế nhập khẩu ưu đãi
"Thông tư 83/2007/TT-BTC Hướng dẫn thực hiện Quyết định số 09/2007/QĐ-TTg ngày 19 tháng 01 năm 2007 của Thủ tướng Chính phủ về việc sắp xếp lại, xử lý nhà, đất thuộc sở hữu Nhà nước","Thông tư 175/2009/TT-BTC Về việc sửa đổi, bổ sung Thông tư số 83/2007/TT-BTC ngày 16/7/2007 của Bộ Tài chính hướng dẫn thực hiện Quyết định số 09/2007/QĐ-TTg ngày 19/01/2007 của Thủ tướng Chính phủ về việc sắp xếp lại, xử lý nhà, đất thuộc sở hữu nhà nước"
