source,target
"Thông tư 20/2011/TT-BNNPTNT Sửa đổi, bổ sung, bãi bỏ một số quy định về thủ tục hành chính trong lĩnh vực thú y theo Nghị quyết 57/NQ-CP ngày 15/10/2010","Thông tư 88/2011/TT-BNNPTNT Hướng dẫn thực hiện Nghị định số 12/2006/NĐ-CP ngày 23/01/2006 của Chính phủ quy định chi tiết thi hành Luật Thương mại về hoạt động mua bán hàng hoá quốc tế và các hoạt động đại lý, mua, bán, gia công và quá cảnh hàng hoá với nước ngoài trong lĩnh vực nông nghiệp, lâm nghiệp và thủy sản"
Thông tư liên tịch 55/2005/TTLT-BNV-VPCP Hướng dẫn về thể thức và kỹ thuật trình bày văn bản,"Thông tư 25/2011/TT-BTP Về thể thức, kỹ thuật trình bày văn bản quy phạm pháp luật của Chính phủ, Thủ tướng Chính phủ, Bộ trưởng, Thủ trưởng cơ quan ngang Bộ và văn bản quy phạm pháp luật liên tịch"
"Thông tư 42/2009/TT-BNNPTNT Quy định về quản lý sản xuất, kinh doanh và sử dụng hạt giống lúa siêu nguyên chủng, nguyên chủng, xác nhận, giống lúa bố mẹ lúa lai và hạt lai F1","Thông tư 87/2011/TT-BNNPTNT Sửa đổi, bổ sung Điều 20 Thông tư số 79/2011/TT-BNNPTNT ngày 14 tháng 11 năm 2011 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn Quy định về chứng nhận và công bố chất lượng giống cây trồng phù hợp quy chuẩn kỹ thuật"
"Thông tư 10/2003/TT-BYT Hướng dẫn các công ty nước ngoài đăng ký hoạt động về vắc xin, sinh phẩm y tế với Việt Nam","Thông tư 47/2011/TT-BYT Sửa đổi, bổ sung một số điều của Thông tư số 17/2001/TT-BYT ngày 01 tháng 8 năm 2001 của Bộ Y tế hướng dẫn doanh nghiệp nước ngoài đăng ký hoạt động về thuốc và nguyên liệu làm thuốc tại Việt Nam và Thông tư số 10/2003/TT-BYT ngày 16 tháng 12 năm 2003 hướng dẫn các công ty nước ngoài đăng ký hoạt động về vắc xin, sinh phẩm y tế với Việt Nam"
"Thông tư 16/2011/TT-BGTVT Sửa đổi, bổ sung một số điều của thông tư số 26/2009/TT-BGTVT ngày 28 tháng 10 năm 2009 của Bộ Giao thông vận tải quy định về việc vận chuyển hàng không và hoạt động hàng không chung",Thông tư 62/2011/TT-BGTVT Quy định việc cấp phép bay cho các chuyến bay thực hiện hoạt động bay dân dụng tại Việt Nam
"Thông tư 03/2007/TT-NHNN Hướng dẫn thi hành một số điều của Nghị định số 22/2006/NĐ-CP ngày 28/02/2006 của Chính phủ về tổ chức và hoạt động của chi nhánh ngân hàng nước ngoài, ngân hàng liên doanh, ngân hàng 100% vốn nước ngoài, văn phòng đại diện tổ chức tín dụng nước ngoài tại Việt Nam","Thông tư 40/2011/TT-NHNN Quy định về việc cấp Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng tại Vệt Nam"
"Thông tư 06/2010/TT-NHNN Hướng dẫn về tổ chức, quản trị, điều hành, vốn điều lệ, chuyển nhượng cổ phần, bổ sung, sửa đổi Giấy phép, Điều lệ của ngân hàng thương mại","Thông tư 40/2011/TT-NHNN Quy định về việc cấp Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng tại Vệt Nam"
Thông tư 09/2010/TT-NHNN Quy định về việc cấp Giấy phép thành lập và hoạt động ngân hàng thương mại cổ phần,"Thông tư 40/2011/TT-NHNN Quy định về việc cấp Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng tại Vệt Nam"
Thông tư 24/2011/TT-NHNN Thực thi phương án đơn giản hóa thủ tục hành chính lĩnh vực thành lập và hoạt động ngân hàng theo các Nghị quyết của Chính phủ về đơn giản hóa thủ tục hành chính thuộc phạm vi chức năng quản lý của Ngân hàng Nhà nước Việt Nam,"Thông tư 40/2011/TT-NHNN Quy định về việc cấp Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng tại Vệt Nam"
Thông tư 17/2011/TT-NHNN Quy định về việc cho vay có bảo đảm bằng cầm cố giấy tờ có giá của Ngân hàng Nhà nước Việt Nam đối với các tổ chức tín dụng,"Thông tư 37/2011/TT-NHNN Sửa đổi, bổ sung một số điều của Thông tư số 17/2011/TT-NHNN ngày 18 tháng 8 năm 2011 quy định về việc cho vay có bảo đảm bằng cầm cố giấy tờ có giá của Ngân hàng nhà nước Việt Nam đối với các tổ chức tín dụng"
"Thông tư 20/2010/TT-BGTVT Quy định về cấp, đổi, thu hồi đăng ký, biển số xe máy chuyên dùng có tham gia giao thông đường bộ","Thông tư 59/2011/TT-BGTVT Sửa đổi một số điều của Thông tư số 20/2010/TT-BGTVT ngày 30 tháng 7 năm 2010 của Bộ trưởng Bộ Giao thông vận tải quy định về cấp, đổi, thu hồi đăng ký, biển số xe máy chuyên dùng có tham gia giao thông đường bộ"
"Thông tư 89/2008/TT-BTC  Hướng dẫn việc quản lý, cấp phát, thanh toán vốn ngân sách nhà nước cho dự án Trồng mới 5 triệu ha rừng","Thông tư 172/2011/TT-BTC Quy định về quản lý, thanh toán, quyết toán vốn đầu tư xây dựng công trình lâm sinh thuộc nguồn vốn ngân sách nhà nước"
"Thông tư 23/2007/TT-BKHCN  Hướng dẫn xây dựng, thẩm định và ban hành quy chuẩn kỹ thuật","Thông tư 30/2011/TT-BKHCN Sửa đổi, bổ sung, bãi bỏ một số quy định của Thông tư số 23/2007/TT-BKHCN ngày 28/9/2007 của Bộ trưởng bộ Khoa học và Công nghệ hướng dẫn xây dựng, thẩm định và ban hành quy chuẩn kỹ thuật"
"Thông tư 42/2009/TT-BNNPTNT Quy định về quản lý sản xuất, kinh doanh và sử dụng hạt giống lúa siêu nguyên chủng, nguyên chủng, xác nhận, giống lúa bố mẹ lúa lai và hạt lai F1",Thông tư 79/2011/TT-BNNPTNT Quy định về chứng nhận và công bố chất lượng giống cây trồng phù hợp quy chuẩn kỹ thuật
Thông tư 05/2008/TT-BTP Hướng dẫn về nghiệp vụ trợ giúp pháp lý và quản lý nhà nước về trợ giúp pháp lý,"Thông tư 19/2011/TT-BTP Sửa đổi, bổ sung một số quy định về thủ tục hành chính của Thông tư số 05/2008/TT-BTP ngày 23 tháng 9 năm 2008, Thông tư số 03/2008/TT-BTP ngày 25 tháng 8 năm 2008 và Thông tư số 01/2010/TT-BTP ngày 09 tháng 02 năm 2010 của Bộ Tư pháp"
Thông tư 01/2010/TT-BTP Quy định chi tiết và hướng dẫn thi hành một số điều của Nghị định số 77/2008/NĐ-CP ngày 16 tháng 7 năm 2008 của Chính phủ về tư vấn pháp luật,"Thông tư 19/2011/TT-BTP Sửa đổi, bổ sung một số quy định về thủ tục hành chính của Thông tư số 05/2008/TT-BTP ngày 23 tháng 9 năm 2008, Thông tư số 03/2008/TT-BTP ngày 25 tháng 8 năm 2008 và Thông tư số 01/2010/TT-BTP ngày 09 tháng 02 năm 2010 của Bộ Tư pháp"
Thông tư 60/2011/TT-BNNPTNT Hướng dẫn kiểm tra về chất lượng muối nhập khẩu,"Thông tư 68/2011/TT-BNNPTNT Sửa đổi, bổ sung, bãi bỏ một số nội dung của Thông tư số 60/2011/TT- BNNPTNT ngày 9/9/2011 của Bộ Nông nghiệp và Phát triển nông thôn hướng dẫn kiểm tra về chất lượng muối nhập khẩu"
"Thông tư 07/2011/TT-BVHTTDL Sửa đổi, thay thế hoặc bãi bỏ các quy định có liên quan đến thủ tục hành chính thuộc phạm vi chức năng quản lý của Bộ Văn hoá, Thể thao và Du lịch","Thông tư 12/2011/TT-BVHTTDL Quy định chi tiết về tiêu chuẩn, trình tự, thủ tục, hồ sơ công nhận Danh hiệu “Gia đình văn hóa”; “Thôn văn hóa”, “Làng văn hóa”, “Ấp văn hóa”, “Bản văn hóa”, “Tổ dân phố văn hóa” và tương đương"
Thông tư 14/2009/TT-BGDĐT Ban hành Điều lệ trường Cao đẳng,"Thông tư 43/2011/TT-BGDĐT Sửa đổi, bổ sung một số điều của Thông tư 14/2009/TT-BGDĐT ngày 28 tháng 5 năm 2009 Điều lệ trường cao đẳng và Quyết định 06/2008/QĐ-BGDĐT ngày 13 tháng 02 năm 2008 quy định đào tạo liên thông trình độ cao đẳng, đại học"
Thông tư 19/2005/TT-BTM Hướng dẫn một số nội dung quy định tại Nghị định số 110/2005/NĐ-CP ngày 24/08/2005 của Chính phủ về quản lý hoạt động bán hàng đa cấp,Thông tư 35/2011/TT-BCT Sửa đổi thủ tục hành chính tại Thông tư 19/2005/TT-BTM hướng dẫn quy định tại Nghị định 110/2005/NĐ-CP về quản lý hoạt động bán hàng đa cấp
Thông tư 12/2011/TT-BLĐTBXH Hướng dẫn thực hiện mức lương tối thiểu chung đối với công ty trách nhiệm hữu hạn một thành viên do Nhà nước làm chủ sở hữu,"Thông tư 23/2011/TT-BLĐTBXH Hướng dẫn thực hiện mức lương tối thiểu vùng đối với người lao động làm việc ở công ty, doanh nghiệp, hợp tác xã, tổ hợp tác, trang trại, hộ gia đình, cá nhân và các cơ quan, tổ chức có thuê mướn lao động"
Thông tư 60/2011/TT-BNNPTNT Hướng dẫn kiểm tra về chất lượng muối nhập khẩu,"Thông tư 68/2011/TT-BNNPTNT Sửa đổi, bổ sung, bãi bỏ một số nội dung của Thông tư số 60/2011/TT- BNNPTNT ngày 9/9/2011 của Bộ Nông nghiệp và Phát triển nông thôn hướng dẫn kiểm tra về chất lượng muối nhập khẩu  "
"Thông tư 02/2008/TT-NHNN Hướng dẫn thực hiện nghị định số 28/2005/nđ-cp ngày 09 tháng 3 năm 2005 của chính phủ về tổ chức và hoạt động của tổ chức tài chính quy mô nhỏ tại việt nam và nghị định số 165/2007/nđ-cp ngày 15 tháng 11 năm 2007 của chính phủ sửa đổi, bổ sung, bãi bỏ một số điều của nghị định số 28/2005/nđ-cp ngày 09 tháng 3 năm 2005 của chính phủ về tổ chức và hoạt động của tổ chức tài chính quy mô nhỏ tại việt nam",Thông tư 24/2011/TT-NHNN Thực thi phương án đơn giản hóa thủ tục hành chính lĩnh vực thành lập và hoạt động ngân hàng theo các Nghị quyết của Chính phủ về đơn giản hóa thủ tục hành chính thuộc phạm vi chức năng quản lý của Ngân hàng Nhà nước Việt Nam
Thông tư 06/2002/TT-NHNN Hướng dẫn thực hiện Nghị định 79/2002/NĐ-CP ngày 04/10/2002 của Chính phủ Về tổ chức và hoạt động của Công ty tài chính,Thông tư 24/2011/TT-NHNN Thực thi phương án đơn giản hóa thủ tục hành chính lĩnh vực thành lập và hoạt động ngân hàng theo các Nghị quyết của Chính phủ về đơn giản hóa thủ tục hành chính thuộc phạm vi chức năng quản lý của Ngân hàng Nhà nước Việt Nam
Thông tư 24/2011/TT-NHNN Thực thi phương án đơn giản hóa thủ tục hành chính lĩnh vực thành lập và hoạt động ngân hàng theo các Nghị quyết của Chính phủ về đơn giản hóa thủ tục hành chính thuộc phạm vi chức năng quản lý của Ngân hàng Nhà nước Việt Nam,"Thông tư 40/2011/TT-NHNN Quy định về việc cấp Giấy phép và tổ chức, hoạt động của ngân hàng thương mại, chi nhánh ngân hàng nước ngoài, văn phòng đại diện của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng tại Vệt Nam "
Thông tư 26/2011/TT-NHNN Thực thi phương án đơn giản hóa thủ tục hành chính lĩnh vực hoạt động tiền tệ theo các Nghị quyết của Chính phủ về đơn giản hóa thủ tục hành chính thuộc phạm vi chức năng quản lý của Ngân hàng Nhà nước,"Thông tư 01/2012/TT-NHNN Quy định về chiết khấu giấy tờ có giá của Ngân hàng Nhà nước Việt Nam đối với tổ chức tín dụng, chi nhánh ngân hàng nước ngoài"
Thông tư 17/2011/TT-NHNN Quy định về việc cho vay có bảo đảm bằng cầm cố giấy tờ có giá của Ngân hàng Nhà nước Việt Nam đối với các tổ chức tín dụng,"Thông tư 37/2011/TT-NHNN Sửa đổi, bổ sung một số điều của Thông tư số 17/2011/TT-NHNN ngày 18 tháng 8 năm 2011 quy định về việc cho vay có bảo đảm bằng cầm cố giấy tờ có giá của Ngân hàng nhà nước Việt Nam đối với các tổ chức tín dụng "
"Thông tư 28/2011/TT-BTC Hướng dẫn thi hành một số điều của Luật Quản lý thuế, hướng dẫn thi hành Nghị định số 85/2007/NĐ-CP ngày 25/5/2007 và Nghị định số 106/2010/NĐ-CP ngày 28/10/2010 của Chính Phủ","Thông tư 120/2011/TT-BTC Hướng dẫn Nghị định số 20/2011/NĐ-CP ngày 23/3/2011 của Chính phủ quy định chi tiết và hướng dẫn thi hành Nghị quyết số 55/2010/QH12 ngày 24/11/2010 của Quốc hội về việc miễn, giảm thuế  sử dụng đất nông nghiệp"
"Thông tư 47/2010/TT-BNNPTNT Sửa đổi, bổ sung một số điều quy định về thủ tục hành chính của Quyết định 71/2007/QĐ-BNN ngày 06/8/2007;; Quyết định 98/2007/QĐ-BNN ngày 03/12/2007;; Quyết định số 118/2008/QĐ-BNN ngày 11/12/2008 và Thông tư số 06/2010/TT-BNNPTNT ngày 02/02/2010","Thông tư 55/2011/TT-BNNPTNT Kiểm tra, chứng nhận chất lượng, an toàn thực phẩm thủy sản"
"Thông tư 23/2011/TT-BNNPTNT Sửa đổi, bổ sung, bãi bỏ một số quy định về thủ tục hành chính trong lĩnh vực quản lý chất lượng thủy sản theo Nghị quyết 57/NQ-CP ngày 15/10/2010","Thông tư 55/2011/TT-BNNPTNT Kiểm tra, chứng nhận chất lượng, an toàn thực phẩm thủy sản"
"Thông tư 04/2009/TT-BKHCN Sửa đổi, bổ sung Thông tư số 01/2008/TT-BKHCN ngày 25/02/2008 hướng dẫn việc cấp, thu hồi Thẻ giám định viên sở hữu công nghiệp và Giấy chứng nhận tổ chức đủ điều kiện hoạt động giám định sở hữu công nghiệp","Thông tư 18/2011/TT-BKHCN Sửa đổi, bổ sung một số quy định của Thông tư số 01/2007/TT-BKHCN ngày 14/02/2007, được sửa đổi, bổ sung theo Thông tư số 13/2010/TT-BKHCN ngày 31/7/2010 và Thông tư số 01/2008/TT-BKHCN ngày 25/02/2008, được sửa đổi, bổ sung theo Thông tư số 04/2009/TT-BKHCN ngày 27/3/2009"
